RequestTime,Predicted,SendBytes,ReceiveBytes,TimeTaken,UrlType1,UrlType2,UrlType3,Method_GET,Method_POST,Method_PUT,Method_DELETE,Method_HEAD,Method_OPTIONS,Method_PATCH,GroupCount
2024-02-11,2,6093,17824,378,16,0,0,15,1,0,0,0,0,0,16
2024-02-11,3,345194090,4886633,1243866,0,7798,24,7822,0,0,0,0,0,0,7822
2024-02-11,4,88285,374433,34691,0,389,28,417,0,0,0,0,0,0,417
2024-02-11,5,156634318,936851,1120459,5,2308,44,2356,1,0,0,0,0,0,2357
2024-02-11,6,17920,16004,22098,0,35,12,47,0,0,0,0,0,0,47
2024-02-12,1,33785322,5291762,848923,5426,0,0,4456,970,0,0,0,0,0,5426
2024-02-12,2,1401,9340,726,9,0,1,10,0,0,0,0,0,0,10
2024-02-12,3,428936916,5950232,1844507,0,9758,44,9800,1,0,0,1,0,0,9802
2024-02-12,4,97336,341702,52053,0,375,120,495,0,0,0,0,0,0,495
2024-02-12,5,128189939,859576,1014272,12,2186,60,2256,2,0,0,0,0,0,2258
2024-02-12,6,57030,53058,78103,0,126,19,145,0,0,0,0,0,0,145
2024-02-13,1,52618388,7184843,928788,7169,0,0,5732,1437,0,0,0,0,0,7169
2024-02-13,2,2177,15270,3475,15,0,0,15,0,0,0,0,0,0,15
2024-02-13,3,509652411,7132428,1695423,0,11298,31,11329,0,0,0,0,0,0,11329
2024-02-13,4,87836,331314,45168,0,382,32,414,0,0,0,0,0,0,414
2024-02-13,5,135175883,944288,994359,14,2339,60,2413,0,0,0,0,0,0,2413
2024-02-13,6,17970,15628,22427,0,26,27,53,0,0,0,0,0,0,53
2024-02-14,1,66352283,10396406,1185867,10364,0,0,8448,1916,0,0,0,0,0,10364
2024-02-14,2,1453,10986,1145,12,0,0,11,1,0,0,0,0,0,12
2024-02-14,3,728888231,10130660,2405752,0,16397,35,16428,0,0,0,4,0,0,16432
2024-02-14,4,115318,477663,48225,0,544,35,579,0,0,0,0,0,0,579
2024-02-14,5,159830435,1176185,1129252,25,2818,55,2896,2,0,0,0,0,0,2898
2024-02-14,6,6883,4609,4559,0,1,24,20,0,0,0,5,0,0,25
2024-02-15,1,194004566,26452176,3070757,25895,0,0,20837,5058,0,0,0,0,0,25895
2024-02-15,2,8730,36479,7939,36,0,0,32,4,0,0,0,0,0,36
2024-02-15,3,1895829336,27011481,5886957,0,41436,70,41484,0,0,0,22,0,0,41506
2024-02-15,4,402696,1847071,109723,0,1889,54,1925,0,0,0,18,0,0,1943
2024-02-15,5,167382007,1464990,1382393,8,3887,58,3951,2,0,0,0,0,0,3953
2024-02-15,6,6788,4648,14460,0,5,19,22,0,0,0,2,0,0,24
2024-02-16,1,213077280,29287355,3201328,28600,0,0,23003,5597,0,0,0,0,0,28600
2024-02-16,2,3781,41976,7734,39,0,0,35,4,0,0,0,0,0,39
2024-02-16,3,1972801663,28342806,5861742,0,43556,25,43580,0,0,0,1,0,0,43581
2024-02-16,4,410108,1818842,124313,0,1913,106,2017,2,0,0,0,0,0,2019
2024-02-16,5,159997685,1548500,1673151,16,4230,54,4298,2,0,0,0,0,0,4300
2024-02-16,6,3958,2146,3953,0,2,10,12,0,0,0,0,0,0,12
2024-02-17,1,190446454,27933753,2841873,25842,0,0,20802,5036,0,4,0,0,0,25842
2024-02-17,2,11183,36415,83187,27,0,0,23,4,0,0,0,0,0,27
2024-02-17,3,1819491326,26255036,5770818,0,40611,33,40644,0,0,0,0,0,0,40644
2024-02-17,4,383009,1745438,235468,0,1794,39,1833,0,0,0,0,0,0,1833
2024-02-17,5,162293410,1655568,1522440,11,4563,59,4630,3,0,0,0,0,0,4633
2024-02-17,6,16809,6844,67897,0,11,14,25,0,0,0,0,0,0,25
2024-02-18,1,123412286,15608898,1785724,15452,0,0,12416,3036,0,0,0,0,0,15452
2024-02-18,2,1095,16479,1840,15,0,0,14,1,0,0,0,0,0,15
2024-02-18,3,1081432275,15232020,3075202,0,23989,35,24020,0,0,0,4,0,0,24024
2024-02-18,4,252893,1174079,72491,0,1217,26,1243,0,0,0,0,0,0,1243
2024-02-18,5,167011258,1194847,1243085,21,3138,63,3215,5,0,0,2,0,0,3222
2024-02-18,6,10649,6704,55353,0,6,25,26,0,0,0,5,0,0,31
2024-02-19,1,215347835,34249452,4009031,33611,0,0,26973,6636,0,2,0,0,0,33611
2024-02-19,2,12471,41375,5691,42,0,0,39,3,0,0,0,0,0,42
2024-02-19,3,2350074519,34192369,6764588,0,51858,30,51887,0,0,0,1,0,0,51888
2024-02-19,4,680691,3087078,163756,0,3203,100,3303,0,0,0,0,0,0,3303
2024-02-19,5,143255270,1265815,1128758,37,3491,44,3570,2,0,0,0,0,0,3572
2024-02-19,6,644852,194690,453934,0,513,13,526,0,0,0,0,0,0,526
2024-02-20,1,252974129,34573199,4053516,33246,0,0,26641,6605,0,0,0,0,0,33246
2024-02-20,2,3264,49714,12614,38,0,0,34,4,0,0,0,0,0,38
2024-02-20,3,2376978036,34390657,7494749,0,52246,27,51982,0,0,0,291,0,0,52273
2024-02-20,4,447547,2060228,126701,0,2144,40,2179,1,0,0,4,0,0,2184
2024-02-20,5,168168926,1296662,1249912,4,3698,77,3776,3,0,0,0,0,0,3779
2024-02-20,6,1138744,328044,322781,0,858,27,885,0,0,0,0,0,0,885
2024-02-21,1,232024294,47708705,3904766,40950,0,0,33393,7557,0,0,0,0,0,40950
2024-02-21,2,858515,959809,21465,678,0,0,667,11,0,0,0,0,0,678
2024-02-21,3,2088479539,33727867,6736041,0,50033,77,50082,0,0,0,28,0,0,50110
2024-02-21,4,609069,2898597,267963,0,2712,53,2755,0,0,0,10,0,0,2765
2024-02-21,5,314309027,1974396,7338665,10,6454,52,6514,2,0,0,0,0,0,6516
2024-02-21,6,2577010,648150,4039087,0,2241,42,2282,0,0,0,1,0,0,2283
2024-02-22,1,351850372,70976618,5013458,58480,0,0,48105,10375,0,0,0,0,0,58480
2024-02-22,2,3925824,4406979,337787,3042,0,0,3029,13,0,0,0,0,0,3042
2024-02-22,3,2241140097,39606965,7870396,0,56666,87,56749,0,0,0,4,0,0,56753
2024-02-22,4,20635245,21122782,688105,0,17723,72,17795,0,0,0,0,0,0,17795
2024-02-22,5,529764620,2803096,21065132,28,10787,56,10869,2,0,0,0,0,0,10871
2024-02-22,6,24234734,3865133,16510890,0,18525,24,18544,0,0,0,5,0,0,18549
2024-02-23,1,268671322,62256297,4362427,51747,0,0,42851,8896,0,0,0,0,0,51747
2024-02-23,2,4943,46133,30407,39,0,0,34,5,0,0,0,0,0,39
2024-02-23,3,1966951889,34839112,7272899,0,50323,49,50367,0,0,0,5,0,0,50372
2024-02-23,4,424186,2229537,206161,0,2008,32,2040,0,0,0,0,0,0,2040
2024-02-23,5,541255832,2623101,18945181,2,9765,56,9823,0,0,0,0,0,0,9823
2024-02-23,6,3431036,774196,840479,0,2635,20,2655,0,0,0,0,0,0,2655
2024-02-24,1,87298565,16061359,1806626,14361,0,0,11658,2703,0,0,0,0,0,14361
2024-02-24,2,6411,37301,4247,32,0,0,29,3,0,0,0,0,0,32
2024-02-24,3,937799730,14113482,3580461,0,21921,41,21956,0,0,0,6,0,0,21962
2024-02-24,4,249600,1267040,114930,0,1129,53,1181,0,0,0,1,0,0,1182
2024-02-24,5,163831721,1010233,1641258,6,2834,45,2884,1,0,0,0,0,0,2885
2024-02-24,6,844266,189355,184578,0,643,6,649,0,0,0,0,0,0,649
2024-02-25,1,102338940,15194878,1853418,13890,0,0,11296,2594,0,0,0,0,0,13890
2024-02-25,2,1934,32282,4567,30,0,0,27,3,0,0,0,0,0,30
2024-02-25,3,941990827,14360912,3945991,0,22369,38,22404,0,0,0,3,0,0,22407
2024-02-25,4,224563,1163146,106082,0,1045,30,1074,1,0,0,0,0,0,1075
2024-02-25,5,176767710,1175747,1701233,30,3265,50,3340,3,0,0,2,0,0,3345
2024-02-25,6,959567,214846,205102,0,722,15,737,0,0,0,0,0,0,737
2024-02-26,1,177235939,27927031,3378186,25363,0,0,20481,4882,0,0,0,0,0,25363
2024-02-26,2,1739,34622,6196,30,0,0,25,5,0,0,0,0,0,30
2024-02-26,3,1879680225,28976607,6632053,0,43429,47,43465,0,0,0,11,0,0,43476
2024-02-26,4,425386,1933971,188457,0,1734,207,1924,0,0,0,17,0,0,1941
2024-02-26,5,162487853,1450552,1867580,4,4556,66,4626,0,0,0,0,0,0,4626
2024-02-26,6,1481440,331211,335446,0,1119,26,1140,0,0,0,5,0,0,1145
2024-02-27,1,164300280,26929245,3081811,24769,0,0,19961,4807,0,1,0,0,0,24769
2024-02-27,2,2261,42393,5455,34,0,0,30,4,0,0,0,0,0,34
2024-02-27,3,1815764982,27124885,7859206,0,41354,68,41395,0,0,0,27,0,0,41422
2024-02-27,4,417280,1946543,178872,0,1778,132,1891,0,0,0,19,0,0,1910
2024-02-27,5,229390190,1694191,1665405,10,4679,73,4760,2,0,0,0,0,0,4762
2024-02-27,6,1264024,284817,290054,0,957,21,976,0,0,0,2,0,0,978
2024-02-28,1,166068313,17419936,2157001,15856,0,0,12773,3083,0,0,0,0,0,15856
2024-02-28,2,4479,39440,8811,36,0,0,32,4,0,0,0,0,0,36
2024-02-28,3,1081404226,16042825,4504739,0,25161,49,25205,0,0,0,5,0,0,25210
2024-02-28,4,290360,1329928,162636,0,1235,53,1272,15,0,0,1,0,0,1288
2024-02-28,5,206494868,1469423,1548689,22,3945,60,4025,2,0,0,0,0,0,4027
2024-02-28,6,898854,200956,202566,0,673,18,691,0,0,0,0,0,0,691
2024-02-29,1,239043165,32051296,3576339,28550,0,0,22803,5747,0,0,0,0,0,28550
2024-02-29,2,2481,40747,6179,37,0,0,35,2,0,0,0,0,0,37
2024-02-29,3,1922578731,29438202,7248453,0,44177,47,44219,0,0,0,5,0,0,44224
2024-02-29,4,364876,1947199,180828,0,1743,30,1772,0,0,0,1,0,0,1773
2024-02-29,5,193083474,1641768,2034020,1,4964,61,5026,0,0,0,0,0,0,5026
2024-02-29,6,1550585,345826,358170,0,1173,18,1190,0,0,0,1,0,0,1191
2024-03-01,1,197281407,28595139,3057051,25586,0,0,20558,5028,0,0,0,0,0,25586
2024-03-01,2,3086,28526,4754,24,0,0,22,2,0,0,0,0,0,24
2024-03-01,3,1742994060,26727751,7893668,0,40188,57,40185,0,0,0,60,0,0,40245
2024-03-01,4,411217,2105852,156378,0,1925,42,1962,3,0,0,2,0,0,1967
2024-03-01,5,175689010,1741439,2519638,111,4799,63,4970,2,0,0,1,0,0,4973
2024-03-01,6,1420031,323073,326445,4,1075,21,1095,0,0,0,5,0,0,1100
2024-03-02,1,105959258,18701710,2147623,16709,0,0,13558,3151,0,0,0,0,0,16709
2024-03-02,2,371,14960,3790,12,0,0,10,2,0,0,0,0,0,12
2024-03-02,3,1066938096,15959015,4000479,0,24522,57,24555,0,0,0,24,0,0,24579
2024-03-02,4,259975,1295100,193641,0,1195,40,1226,0,0,0,9,0,0,1235
2024-03-02,5,165696034,1478395,2488354,180,3735,58,3973,0,0,0,0,0,0,3973
2024-03-02,6,983517,229076,284853,6,742,18,765,0,0,0,1,0,0,766
2024-03-03,1,108678574,16610537,1956388,14990,0,0,12129,2861,0,0,0,0,0,14990
2024-03-03,2,1104,18345,6431,20,0,0,18,2,0,0,0,0,0,20
2024-03-03,3,1034720625,15428114,4260204,0,23974,40,24005,0,0,0,9,0,0,24014
2024-03-03,4,202902,1049548,127097,0,975,30,1004,0,0,0,1,0,0,1005
2024-03-03,5,160120653,1339131,2015114,137,3395,49,3580,1,0,0,0,0,0,3581
2024-03-03,6,944932,214594,246786,3,709,16,728,0,0,0,0,0,0,728
2024-03-04,1,246727984,39581893,4245912,34956,0,0,27878,7077,0,1,0,0,0,34956
2024-03-04,2,1804,46647,7348,39,0,0,34,5,0,0,0,0,0,39
2024-03-04,3,2354256421,35365222,7772653,0,52722,105,52765,58,0,0,4,0,0,52827
2024-03-04,4,379343,1872654,177403,0,1821,60,1879,1,0,0,1,0,0,1881
2024-03-04,5,165986195,1791104,2052902,120,5139,60,5319,0,0,0,0,0,0,5319
2024-03-04,6,1786147,402237,405764,4,1341,17,1362,0,0,0,0,0,0,1362
2024-03-05,1,230838622,37453487,3927704,33462,0,0,26718,6744,0,0,0,0,0,33462
2024-03-05,2,1285,32564,7982,28,0,0,26,2,0,0,0,0,0,28
2024-03-05,3,2320981244,34760818,7682555,0,52385,63,52433,1,0,0,14,0,0,52448
2024-03-05,4,373590,1755401,184091,0,1685,95,1776,3,0,0,1,0,0,1780
2024-03-05,5,191768635,1752622,1912075,74,5086,63,5219,1,0,0,3,0,0,5223
2024-03-05,6,1675686,383496,381306,7,1264,26,1293,0,0,0,4,0,0,1297
2024-03-06,1,230392280,31527722,3521024,28469,0,0,22989,5480,0,0,0,0,0,28469
2024-03-06,2,20596,66306,14465,109,0,0,99,10,0,0,0,0,0,109
2024-03-06,3,2061224525,31151280,8359302,0,46661,215,46863,5,0,0,8,0,0,46876
2024-03-06,4,523169,2206441,207756,0,2336,183,2513,6,0,0,0,0,0,2519
2024-03-06,5,193220157,1725174,1748817,2,5287,70,5358,1,0,0,0,0,0,5359
2024-03-06,6,2195422,560920,491806,27,1662,17,1702,4,0,0,0,0,0,1706
2024-03-07,1,223912625,34560027,3792200,30965,0,0,24793,6172,0,0,0,0,0,30965
2024-03-07,2,1909,21758,6761,19,0,0,18,1,0,0,0,0,0,19
2024-03-07,3,2180409495,32498471,7162453,0,49192,57,49234,0,0,0,14,1,0,49249
2024-03-07,4,392333,2039701,176028,0,1857,40,1887,0,0,0,10,0,0,1897
2024-03-07,5,182606690,1617654,1745395,18,4966,58,5041,1,0,0,0,0,0,5042
2024-03-07,6,1586006,409443,369129,42,1199,11,1251,0,0,0,1,0,0,1252
2024-03-08,1,179566773,30011545,3276449,26753,0,0,21386,5367,0,0,0,0,0,26753
2024-03-08,2,3784,38620,6178,34,0,0,33,1,0,0,0,0,0,34
2024-03-08,3,1843445507,27604615,6802715,0,41882,47,41926,0,0,0,3,0,0,41929
2024-03-08,4,374500,1840626,153132,0,1748,30,1778,0,0,0,0,0,0,1778
2024-03-08,5,171875091,1604482,1764601,40,4718,59,4817,0,0,0,0,0,0,4817
2024-03-08,6,1441662,322209,315269,1,1089,12,1102,0,0,0,0,0,0,1102
2024-03-09,1,101288025,19669120,2213278,17736,0,0,14290,3446,0,0,0,0,0,17736
2024-03-09,2,14014,29042,4556,25,0,0,18,7,0,0,0,0,0,25
2024-03-09,3,1181979533,18052133,4340424,0,27608,52,27643,0,0,0,17,0,0,27660
2024-03-09,4,270324,1232222,139926,0,1173,57,1220,0,0,0,10,0,0,1230
2024-03-09,5,158057195,1421888,1759904,57,3950,48,4055,0,0,0,0,0,0,4055
2024-03-09,6,986244,229910,227113,7,737,26,764,0,0,0,6,0,0,770
2024-03-10,1,95042189,15812148,1892563,14520,0,0,11830,2690,0,0,0,0,0,14520
2024-03-10,2,734,26638,5028,24,0,0,19,5,0,0,0,0,0,24
2024-03-10,3,1036758224,15871423,3926325,0,24237,38,24273,0,0,0,2,0,0,24275
2024-03-10,4,193642,1032183,116325,0,949,36,985,0,0,0,0,0,0,985
2024-03-10,5,173476429,1257126,1839940,11,3664,59,3734,0,0,0,0,0,0,3734
2024-03-10,6,911620,205547,301825,0,688,16,704,0,0,0,0,0,0,704
2024-03-11,1,211709154,32454249,3576113,28943,0,0,22984,5959,0,0,0,0,0,28943
2024-03-11,2,24174,94570,18698,129,0,0,113,16,0,0,0,0,0,129
2024-03-11,3,2089537851,32130394,7219847,0,47138,204,47332,5,0,0,5,0,0,47342
2024-03-11,4,474116,2026589,201355,0,2075,182,2250,6,0,0,1,0,0,2257
2024-03-11,5,149159134,1582431,1710793,18,4965,65,5047,1,0,0,0,0,0,5048
2024-03-11,6,1498984,339668,355153,16,1134,15,1161,4,0,0,0,0,0,1165
2024-03-12,1,206370490,33071243,3643049,29599,0,0,23831,5768,0,0,0,0,0,29599
2024-03-12,2,2299,46827,5290,38,0,0,36,2,0,0,0,0,0,38
2024-03-12,3,2139386699,32769300,7031778,0,48641,44,48684,0,0,0,1,0,0,48685
2024-03-12,4,424737,2121261,202933,0,1948,102,2050,0,0,0,0,0,0,2050
2024-03-12,5,178564504,1706161,1849817,25,5078,60,5160,3,0,0,0,0,0,5163
2024-03-12,6,1548251,348670,365104,1,1171,22,1194,0,0,0,0,0,0,1194
2024-03-13,1,234930973,34699569,4614916,30964,0,0,24846,6118,0,0,0,0,0,30964
2024-03-13,2,4529,43918,11258,35,0,0,29,6,0,0,0,0,0,35
2024-03-13,3,2207643684,33526903,7996292,0,49754,52,49788,0,0,0,18,0,0,49806
2024-03-13,4,401935,2080397,178143,0,1907,31,1928,0,0,0,10,0,0,1938
2024-03-13,5,161067312,1524884,2218862,0,4667,67,4734,0,0,0,0,0,0,4734
2024-03-13,6,1540410,344656,343826,0,1161,26,1181,0,0,0,6,0,0,1187
2024-03-14,1,234650143,33974159,3820335,30562,0,0,24435,6127,0,0,0,0,0,30562
2024-03-14,2,2966,41818,13330,37,0,0,36,1,0,0,0,0,0,37
2024-03-14,3,2184286292,33075137,7394452,0,49249,41,49287,0,0,0,3,0,0,49290
2024-03-14,4,595519,2626533,222688,0,2314,109,2419,2,0,0,2,0,0,2423
2024-03-14,5,194595870,1609449,1483991,20,4778,96,4892,2,0,0,0,0,0,4894
2024-03-14,6,1520961,339735,324855,1,1144,23,1168,0,0,0,0,0,0,1168
2024-03-15,1,192771277,34635683,3580208,30899,0,0,24461,6438,0,0,0,0,0,30899
2024-03-15,2,19720,79741,13797,120,0,0,111,9,0,0,0,0,0,120
2024-03-15,3,2087604886,31788391,7136054,0,47485,211,47688,5,0,0,3,0,0,47696
2024-03-15,4,565211,2540068,235930,0,2540,179,2711,6,0,0,2,0,0,2719
2024-03-15,5,212263163,1441102,1377313,6,3892,75,3972,1,0,0,0,0,0,3973
2024-03-15,6,1552929,350451,363746,16,1169,15,1196,4,0,0,0,0,0,1200
2024-03-16,1,128784961,20824571,2377708,18874,0,0,15374,3500,0,0,0,0,0,18874
2024-03-16,2,20267,78594,20565,123,0,0,118,5,0,0,0,0,0,123
2024-03-16,3,1286143457,19076552,4512478,0,29525,208,29726,5,0,0,2,0,0,29733
2024-03-16,4,477776,2142400,283188,0,2120,197,2309,6,0,0,2,0,0,2317
2024-03-16,5,148981112,1209926,1329148,8,3522,66,3595,1,0,0,0,0,0,3596
2024-03-16,6,1025923,239617,244195,23,764,15,798,4,0,0,0,0,0,802
2024-03-17,1,132209434,20157163,2422887,18342,0,0,14826,3516,0,0,0,0,0,18342
2024-03-17,2,8214,29226,4754,23,0,0,19,4,0,0,0,0,0,23
2024-03-17,3,1190409415,17649257,4518933,0,27282,45,27323,0,0,0,4,0,0,27327
2024-03-17,4,314117,1572724,151476,0,1446,44,1490,0,0,0,0,0,0,1490
2024-03-17,5,160020357,1281013,1337163,34,3635,61,3730,0,0,0,0,0,0,3730
2024-03-17,6,839696,193554,198679,3,632,24,654,0,0,0,5,0,0,659
2024-03-18,1,242660836,44515269,4842757,39668,0,0,31828,7840,0,0,0,0,0,39668
2024-03-18,2,22374,87700,36011,129,0,0,118,11,0,0,0,0,0,129
2024-03-18,3,2679963264,41076441,9890904,0,60685,201,60880,5,0,0,1,0,0,60886
2024-03-18,4,662739,3035733,342794,0,3052,170,3214,6,0,0,2,0,0,3222
2024-03-18,5,157884525,1923836,1725973,17,6302,58,6374,2,0,0,1,0,0,6377
2024-03-18,6,1303432,322893,304503,40,981,13,1030,4,0,0,0,0,0,1034
2024-03-19,1,239879436,36192810,4032426,32478,0,0,26177,6301,0,0,0,0,0,32478
2024-03-19,2,18747,74675,17084,114,0,0,103,11,0,0,0,0,0,114
2024-03-19,3,2292496033,35374783,7818270,0,52638,200,52831,5,0,0,2,0,0,52838
2024-03-19,4,619171,2760628,262570,0,2755,193,2941,6,0,0,1,0,0,2948
2024-03-19,5,159550639,1652242,1629623,15,5149,73,5233,3,0,0,1,0,0,5237
2024-03-19,6,1206695,275971,279270,17,906,23,942,4,0,0,0,0,0,946
2024-03-20,1,216053124,32035201,3564659,29006,0,0,23301,5705,0,0,0,0,0,29006
2024-03-20,2,3626,64003,14338,55,0,0,47,8,0,0,0,0,0,55
2024-03-20,3,2110974140,31942664,7410078,0,48803,48,48846,0,0,0,5,0,0,48851
2024-03-20,4,498645,2276930,273210,0,2111,179,2289,0,0,0,1,0,0,2290
2024-03-20,5,197843397,1707861,1705112,19,5041,62,5122,0,0,0,0,0,0,5122
2024-03-20,6,1254507,287286,379151,4,961,16,981,0,0,0,0,0,0,981
2024-03-21,1,208387264,34014788,3939101,30415,0,0,24393,6022,0,0,0,0,0,30415
2024-03-21,2,9367,32810,5936,31,0,0,27,4,0,0,0,0,0,31
2024-03-21,3,2086589912,31850226,9410321,0,47907,40,47942,0,0,0,5,0,0,47947
2024-03-21,4,393427,1912588,219002,0,1791,22,1813,0,0,0,0,0,0,1813
2024-03-21,5,188501223,1810336,1939516,40,5566,73,5679,0,0,0,0,0,0,5679
2024-03-21,6,1987866,506247,442884,2,1515,24,1536,0,0,0,5,0,0,1541
2024-03-22,1,247693996,31391376,3503854,27966,0,0,22508,5458,0,0,0,0,0,27966
2024-03-22,2,8130,37510,6300,30,0,0,27,3,0,0,0,0,0,30
2024-03-22,3,1879839425,28746706,6305504,0,42888,41,42922,0,0,0,7,0,0,42929
2024-03-22,4,382685,1901034,219236,0,1794,25,1819,0,0,0,0,0,0,1819
2024-03-22,5,154426941,1439729,1597204,7,4471,52,4530,0,0,0,0,0,0,4530
2024-03-22,6,1390287,321510,253426,7,1049,14,1070,0,0,0,0,0,0,1070
2024-03-23,1,120205379,20502267,2767085,18644,0,0,14933,3711,0,0,0,0,0,18644
2024-03-23,2,18226,74474,25378,118,0,0,112,6,0,0,0,0,0,118
2024-03-23,3,1288390244,19167481,5163089,0,29666,209,29867,5,0,0,3,0,0,29875
2024-03-23,4,424738,1690730,223985,0,1815,205,2014,6,0,0,0,0,0,2020
2024-03-23,5,184494541,1349729,1603922,18,4044,60,4121,1,0,0,0,0,0,4122
2024-03-23,6,1267998,290171,238173,20,956,12,983,4,0,0,1,0,0,988
2024-03-24,1,103849205,15680920,2235623,14194,0,0,11709,2485,0,0,0,0,0,14194
2024-03-24,2,3752,38559,14522,38,0,0,36,2,0,0,0,0,0,38
2024-03-24,3,1001188653,15650909,4329469,0,23248,52,23300,0,0,0,0,0,0,23300
2024-03-24,4,245758,1268600,121927,0,1154,28,1182,0,0,0,0,0,0,1182
2024-03-24,5,133623190,1089288,1284853,18,3267,59,3341,3,0,0,0,0,0,3344
2024-03-24,6,1032456,237966,197424,3,781,15,799,0,0,0,0,0,0,799
2024-03-25,1,174995119,32012777,3518054,30000,0,0,24741,5259,0,0,0,0,0,30000
2024-03-25,2,17891,64021,11870,108,0,0,103,5,0,0,0,0,0,108
2024-03-25,3,2071821057,34702680,8504522,0,49765,220,49973,6,0,0,6,0,0,49985
2024-03-25,4,510346,2185076,195210,0,2167,227,2383,9,0,0,2,0,0,2394
2024-03-25,5,128430115,1534543,1595611,12,5025,74,5110,1,0,0,0,0,0,5111
2024-03-25,6,1663202,382561,301770,24,1255,18,1287,4,0,0,6,0,0,1297
2024-03-26,1,161738940,33963303,4087694,30821,0,0,25412,5409,0,0,0,0,0,30821
2024-03-26,2,17473,75651,14811,120,0,0,111,9,0,0,0,0,0,120
2024-03-26,3,2015076886,33301350,8202547,0,47603,210,47804,4,0,0,5,0,0,47813
2024-03-26,4,579146,2755459,267193,0,2623,177,2795,5,0,0,0,0,0,2800
2024-03-26,5,185827387,1643108,1754270,34,4939,71,5040,4,0,0,0,0,0,5044
2024-03-26,6,1693860,391580,331116,23,1275,20,1313,4,0,0,1,0,0,1318
2024-03-27,1,201241477,31735619,3900671,29069,0,0,23841,5228,0,0,0,0,0,29069
2024-03-27,2,425,25512,6499,26,0,0,24,2,0,0,0,0,0,26
2024-03-27,3,1940271146,31767271,6933422,0,45772,39,45799,0,0,0,12,0,0,45811
2024-03-27,4,404759,2294992,171864,0,2040,26,2066,0,0,0,0,0,0,2066
2024-03-27,5,173055556,1609321,1727159,18,4740,66,4823,1,0,0,0,0,0,4824
2024-03-27,6,2719039,617567,656607,7,2065,17,2089,0,0,0,0,0,0,2089
2024-03-28,1,287630509,34958696,4109103,31686,0,0,26081,5605,0,0,0,0,0,31686
2024-03-28,2,22062,84336,13192,128,0,0,118,10,0,0,0,0,0,128
2024-03-28,3,2060337255,33573028,7642101,0,48302,206,48502,6,0,0,0,0,0,48508
2024-03-28,4,655343,3004215,265108,0,2856,192,3042,5,0,0,1,0,0,3048
2024-03-28,5,155957673,1522129,1612849,21,4728,61,4809,1,0,0,0,0,0,4810
2024-03-28,6,2447771,556837,533691,23,1851,14,1884,4,0,0,0,0,0,1888
2024-03-29,1,200870778,29163621,3404777,26252,0,0,21429,4823,0,0,0,0,0,26252
2024-03-29,2,20147,86482,17584,128,0,0,120,8,0,0,0,0,0,128
2024-03-29,3,1644234567,26853088,6206524,0,38715,225,38877,4,0,0,59,0,0,38940
2024-03-29,4,527331,2350807,223328,0,2353,198,2536,5,0,0,10,0,0,2551
2024-03-29,5,137127994,1342951,1421389,20,4146,68,4233,1,0,0,0,0,0,4234
2024-03-29,6,2180671,497609,465166,23,1644,27,1683,4,0,0,7,0,0,1694
2024-03-30,1,114480972,17290526,2096771,16034,0,0,13352,2682,0,0,0,0,0,16034
2024-03-30,2,0,21495,4731,22,0,0,18,4,0,0,0,0,0,22
2024-03-30,3,1073693759,17329138,4366708,0,25823,45,25803,0,0,0,65,0,0,25868
2024-03-30,4,274214,1357852,150570,0,1195,46,1239,0,0,0,2,0,0,1241
2024-03-30,5,131089325,1073190,1267692,16,3309,51,3374,2,0,0,0,0,0,3376
2024-03-30,6,1522756,346389,330569,5,1152,13,1169,0,0,0,1,0,0,1170
2024-03-31,1,84577590,15309598,1800019,13799,0,0,11352,2447,0,0,0,0,0,13799
2024-03-31,2,754,25962,6000,23,0,0,19,4,0,0,0,0,0,23
2024-03-31,3,867494330,14212943,3946643,0,20981,39,20883,0,0,0,137,0,0,21020
2024-03-31,4,186431,1016595,114980,0,894,58,923,0,0,0,29,0,0,952
2024-03-31,5,162545512,1074787,1383989,9,3261,62,3332,0,0,0,0,0,0,3332
2024-03-31,6,1325180,299522,288965,2,1003,19,1020,0,0,0,4,0,0,1024
2024-04-01,1,153260239,27945262,3053503,25774,0,0,21271,4503,0,0,0,0,0,25774
2024-04-01,2,425,31009,9455,28,0,0,27,1,0,0,0,0,0,28
2024-04-01,3,1768743505,29051620,6987386,0,42161,38,42106,0,0,0,93,0,0,42199
2024-04-01,4,335209,1735397,146624,0,1498,41,1537,0,0,0,2,0,0,1539
2024-04-01,5,165561560,1555272,1672495,21,4769,55,4845,0,0,0,0,0,0,4845
2024-04-01,6,2225179,498957,490233,2,1686,19,1707,0,0,0,0,0,0,1707
2024-04-02,1,170357570,29819711,4097381,26464,0,0,21748,4716,0,0,0,0,0,26464
2024-04-02,2,17009,89435,26974,127,0,0,121,6,0,0,0,0,0,127
2024-04-02,3,1647551241,27071384,6151979,0,38623,212,38768,4,0,0,63,0,0,38835
2024-04-02,4,550426,2461023,205849,0,2417,175,2586,5,0,0,1,0,0,2592
2024-04-02,5,141554134,1478733,1529942,16,4541,70,4626,1,0,0,0,0,0,4627
2024-04-02,6,2154666,493905,536876,23,1622,33,1669,4,0,0,5,0,0,1678
2024-04-03,1,110974901,19297809,2555872,17416,0,0,14283,3133,0,0,0,0,0,17416
2024-04-03,2,19493,77498,19949,124,0,0,119,5,0,0,0,0,0,124
